,date,start_h,start_m,end_h,end_m,content
3584,20180523,19시,35분,22시,40분,"바싹불고기 180g 12팩, 더덕구이 150g 3팩, 명이나물장아찌 120g 3팩 / 총 18팩(2.97kg)[요석궁] 경주최부자 반가 한정식 한상차림"
3585,20180523,22시,40분,23시,45분,FILA 휠라 여성 속옷 노와이어 브라팬티 액티브 윈드 12종세트 + 데일리백 1종
3586,20180523,23시,45분,1시,00분,[A.S.98] all made in Italy_ 로코 샌들
3587,20180524,1시,00분,2시,00분,[현대]3CI-간편건강보험
3588,20180524,2시,00분,2시,50분,2018 최신모델/최대용량!렌지메이트 퍼펙트 풀세트 (구이팬+ 다용도팬+찜판+뚜껑+요리책)
3589,20180524,2시,50분,3시,30분,"2018년 최신상! 특별 기획 4종 구성, 1개 19,750원꼴!하이퍼겔 듀오폼 경추베개 4종(베개커버4종) 스폐셜 패키지"
3590,20180524,3시,30분,4시,30분,100퍼센트 국내산 반건조오징어정화식품 국내산 반건조오징어 12미
3591,20180524,4시,30분,5시,30분,함안 프리미엄 백자멜론 총 8kg(6~9수)
3592,20180524,5시,30분,6시,00분,포스텐 스테인레스 냄비4종 세트+20cm유리뚜껑+트랜스볼
3593,20180524,6시,00분,7시,15분,(블랙/핑크/그레이/블루 중 택1)18년 최신상 프로스펙스 여성 운동화 쿨미라지 니트 워킹화 1종
3594,20180524,7시,15분,8시,15분,[동양]암-실속암보험(2배체증형)
3595,20180524,8시,15분,9시,20분,18SS 컬렉션AS98 에이에스98 파니아 프리미엄 웨지샌들 (made in italy)
3596,20180524,9시,20분,10시,25분,쿠스토 보헤미안 블라우스3종★18SS 최신상(화이트+네이비+프린트)쿠스토 보헤미안 블라우스3종★18SS 최신상
3597,20180524,10시,25분,11시,35분,나이에 맞게 홍이장군~♬ 듣다보면 따라해요~정관장 홍이장군 1단계 총 100포 (3세~4세용)
3598,20180524,11시,35분,12시,40분,★재구매 1등 다이어트★ 총12주분풋사과에빠지다 신지 다이어트 풋사과 추출 폴리페놀(애플페논)
3599,20180524,12시,40분,13시,40분,[VT]브이티 피토 선쿠션 7개 찬스★GS단독★
3600,20180524,13시,40분,14시,40분,[동부]상해-참좋은상해보험
3601,20180524,14시,40분,15시,10분,멀티크린 무선 욕실청소기 스핀 스크럽 1세트
3602,20180524,15시,10분,15시,40분,"본품 1박스(45회분) 30일 무료체험★ 김희선도 반한 한장빨래 1등매장 GS★LG 한장빨래 화이트Plus 9박스(405회분)+섬유유연제,주방세제"
3603,20180524,15시,40분,16시,40분,TV홈쇼핑 1등 판매매장 GS 단독구성★ 시중 1등 제품으로만 구성3M 막대걸레+물걸레/정전기 청소포+수세미 디스펜서&강력/소프트
3604,20180524,16시,40분,17시,40분,[AIA]암-원스톱슈퍼암보험
3605,20180524,17시,40분,18시,40분,[FILA]싹스-라이크슬립온/여자운동화/여름싹스슈즈
3606,20180524,18시,40분,19시,35분,벨기에 건강 프라이팬! GS단독구성![그린팬] 포커스IH프라이팬 세트 (팬4종+유리뚜껑+실리콘받침대)
3607,20180524,19시,35분,20시,40분,홍삼 농축액 함유 간편한 스틱형정관장 홍삼정 마일드센스 6박스 (5+1박스 박스당 10ml*30포 총 180포)
3608,20180524,20시,40분,21시,40분,윈체 창호시공 상담 예약
3609,20180524,21시,40분,22시,40분,18년 여름 최신상★[원더브라] 여성속옷 노와이어 WBX 스포츠 브라팬티 12종
3610,20180524,22시,40분,0시,10분,누페이스 링클리듀서 패키지 (트리니티+링클리듀서+수분젤2개)
3611,20180525,0시,10분,1시,00분,질경이 여성청결제 데일리 에코아워시 젤타입
3612,20180525,1시,00분,2시,00분,TV홈쇼핑 GS단독! 김사랑의에버콜라겐 인앤업 시즌2 (50.4*3병) (총 12주분)
3613,20180525,2시,00분,2시,40분,★2018 Summer 프렌치 린넨 재킷 + 블라우스 신상품마리아꾸르끼 여성 린넨 자켓 + 블라우스 세트
3614,20180525,2시,40분,3시,30분,2018 S/S 최신상! 날아갈 것 같은 가벼움! 시원함!헨리코튼골프 남성 플라잉 쿨 티셔츠 기능성 반팔 3종세트 (네이비+그레이+화이트)
3615,20180525,3시,30분,4시,20분,★미세먼지/코건강은 코세척 의료기기로 관리하세요★나잘후레쉬 코세척기 500ml 1세트+생리식염 분말 3박스
3616,20180525,4시,20분,4시,30분,GS생활백서
3617,20180525,4시,30분,5시,30분,★거치대(대형) 2개+거름통 181매+거름통케이스★바로톡 싱크대 일회용 거름망 거름통세트 (대형)
3618,20180525,5시,30분,6시,00분,[위캔] 우리밀쿠키 9종세트
3619,20180525,6시,00분,6시,15분,[라이나]치과-THE건강한치아보험
3620,20180525,6시,15분,7시,15분,[ACE]치아-치아안심보험(실속형)
3621,20180525,7시,15분,9시,25분,18SS 최신상 베스트 바지 세트모그 핑크에디션 프렌치 린넨 컬렉션 2종 세트 (베스트+바지)
3622,20180525,9시,25분,10시,25분,특집 마지막리리코스 마린 퍼펙트 콜라겐 쿠션 세트
3623,20180525,10시,25분,11시,35분,GRN 분홍이 초록이 그린라이트 녹차카테킨 가르시니아 8병 (분홍이 4병 + 초록이 4병)
3624,20180525,11시,35분,12시,40분,★ 파격★ 오직 GS에서만!! 5만원 인하+항상 36개월 무이자할부 + 추가사은품 인덕션가능 냄비/후라이팬 6종!쿠쿠 고급형 전기레인지 CIHR-F301FB (인덕션 2구+하이라이트1구)+전용세제+전용 청소솔 증정
3625,20180525,12시,40분,13시,40분,알집매트 에코칼라폴더듀오 280XG 더블세트 (280x140x4cm)
3626,20180525,13시,40분,14시,40분,1+1 세트 자연미학 링클 피그먼트워싱 침구세트 퀸(Q)
3627,20180525,14시,40분,15시,10분,크리스찬 라크르와 새들 채인백 토트 겸 숄더백
3628,20180525,15시,10분,15시,40분,"대한민국 1등 유산균! 섭취율1위 구매율1위종근당건강 락토핏 유산균 6통 (총 2,000mg*300포)"
3629,20180525,15시,40분,16시,10분,보국 에어젯 서큘레이터 스탠드형 두개구성 BKF-2089CB
3630,20180525,16시,10분,16시,40분,양면인견소재! 알뜰하고 시원한 쿨매트&쿨부인으로 더위타파하세요[리브맘]쿨매트 양면 인견 더블사이즈 매트+다용도매트*2+쿨부인
3631,20180525,16시,40분,17시,40분,★ 무24개월 & 분쇄컨테이너 & 마이보틀4개 & 멀티클리너2개 증정★해피콜 초고속 블렌더 믹서기 엑슬림Z HC-BL5000 + 마이보틀 4개 증정
3632,20180525,17시,40분,18시,45분,"18년 최신상/다니엘헤니 프라이팬/압도적인 넌스틱/인덕션사용 OK[해피콜] 최신상 IH 프라이팬 4종세트+2종(편수냄비,데일리팬)"
3633,20180525,18시,45분,19시,40분,[산지애] 사과(미시마) 3.5kg*3박스(총 10.5kg)
3634,20180525,19시,40분,20시,45분,[ACE]주택-홈가드보험
3635,20180525,20시,45분,21시,40분,전고객 가전 4종 사은품 증정LG 휘센 에어컨 빅토리 FQ19V8DWA2 19+7평 2 IN 1
3636,20180525,21시,40분,22시,45분,★최신상/방송동일구성★데싱디바 매직프레스 프리미엄 페디큐어 11박스
3637,20180525,22시,45분,23시,50분,★TV CF완벽동일 모델! 방송동일조건! 장기무이자 36개월!★LG 트롬 건조기 전기식 9kg RH9SG 스톤실버 (2018년 CF동일)
3638,20180525,23시,50분,2시,00분,"대한항공 왕복직항 / 골드코스트 헬기투어 / 블루마운틴 국립공원 / 내년 2월까지 출발가능 / 부산출발가능(비용,일정 상이)시드니/골드코스트 [성인. 6/7,8. 6/14~29, 9/8~17 월목금토] 4박6일. 인천. 대한항공"
3639,20180526,2시,00분,3시,00분,"큐슈 힐튼1박+료칸1박[성인/아동. 6/5~7/19,8/18~31일월화수(제외: 6/6.11.13.7/15)]대한항공"
3640,20180526,3시,00분,3시,30분,RYN 린 여성용 투밴드 워킹화 + 우븐 슬립온(핑크)
3641,20180526,3시,30분,4시,30분,쿠스토 브랜드런칭★ 바르셀로나 감성 예술핏★ 쿠스토 라이크라 데님2종쿠스토 라이크라 청바지 인디고+그레이 2종
3642,20180526,4시,30분,5시,30분,[제메이스] 18K 프리미엄 블루메 컬렉션(골드 총 8종)
3643,20180526,5시,30분,6시,00분,[쿠키아] 뚜부과자 총 13봉(오곡8봉+뚜부3봉+갓뚜부2봉)
3644,20180526,6시,00분,7시,15분,2018년 여름 최신상! 런칭 방송일 부터 특별한 혜택[Guy Laroche] 기라로쉬 소가죽 2-way 샌들 (뮬 슬리퍼 변형)
3645,20180526,7시,15분,8시,20분,오한진 박사 유산균의 먹이프리바이오틱스 FOS 프락토올리고당 11박스+무료체험 10포
3646,20180526,8시,20분,10시,20분,"★방송에서만 529,000원/왕톡단독★휘슬러 디큠 초고속 진공 블렌더 FPB-01VQ"
3647,20180526,10시,20분,12시,50분,k by 김서룡 썸머블라우스 세트★18ss 최신상 디자이너 김서룡k by 김서룡 썸머블라우스 세트 (카라+노카라bl 2종)
3648,20180526,12시,50분,13시,50분,플레이텍스 여성속옷 노와이어 PLAY 브라팬티 16종세트
3649,20180526,13시,50분,14시,40분,★대웅제약 이지듀 DW-EGF 크림 세트★
3650,20180526,14시,40분,15시,30분,삼성 냉장고 T9000 5도어 848L RF85N9203G1/RF85N9203G2 공기청정기+메탈김치통2p 증정
3651,20180526,15시,30분,16시,25분,야노시호 선쿠션 시크릿뮤즈 UV비타 선쿠션+트래블백
3652,20180526,16시,25분,17시,20분,바른듯 얇아진 슬림핏!데싱디바 매직프레스 네일 프리미엄 슬림핏 13박스+프렙패드 20매+파일+점착패드 2매
3653,20180526,17시,40분,18시,40분,나뚜루 자연에서 온 프리미엄 아이스크림 22개
3654,20180526,18시,40분,19시,30분,다낭_한진관광_상담예약
3655,20180526,19시,30분,20시,30분,2018_ W정수기 레트로 얼음정
3656,20180526,20시,30분,21시,30분,위니아 에어컨 상담예약
3657,20180526,21시,30분,22시,30분,무료체험 키트 증정 !!! 상품평 사은품_아이세럼2개 증정웰라쥬 히알루로닉 캡슐*4박스+블루솔루션 앰플*2개+토너
3658,20180526,22시,30분,1시,00분,라삐아프 크링클코튼 블라우스 3종
3659,20180527,1시,00분,2시,00분,★복숭아맛*30+깔라만시맛*30★[정소민 다이어트]먹슬림 곤약워터젤리 다이어트 60팩
3660,20180527,2시,00분,3시,00분,"큐슈 힐튼1박+료칸1박[성인/아동. 6/5~7/19,8/18~31일월화수(제외: 6/6.11.13.7/15)]대한항공"
3661,20180527,3시,00분,4시,00분,"**화이트색상추가! 100% 국내생산, 코즈니만의 트렌디한 색감!코즈니 순면100% 퀼티드 매트리스커버 + 패드 세트 슈퍼싱글(SS)"
3662,20180527,4시,00분,4시,30분,덕화푸드 장석준 프리미엄 명란 120g 10팩 (총 1.2kg) 대한민국 명장
3663,20180527,4시,30분,5시,30분,100퍼센트 국내산 반건조오징어정화식품 국내산 반건조오징어 12미
3664,20180527,5시,30분,6시,00분,[평창꽃순이] 김치 선물세트 총 5kg(황태김치+씨백김치)
3665,20180527,6시,00분,6시,50분,베이스레이어&이너셔츠 스타일 4종 + 반팔 1종더!케이스위스 남성 액티브 이너셔츠 (상의4종) + 추가 반팔 1종
3666,20180527,6시,50분,7시,50분,바디프랜드 안마의자 렌탈
3667,20180527,7시,50분,8시,50분,"★18년 화제의 이재은 다이어트 레몬밤오비엑스★슬림엣지 슈퍼킬 오비엑스 레몬밤 다이어트 3박스 (총 180정, 3개월분)"
3668,20180527,8시,50분,10시,00분,LG전자 정수기 렌탈
3669,20180527,10시,00분,11시,15분,견미리팩트 에이지투웨니스 시즌10 RX 8종세트 (본품2+리필3+에센스+크림+립글로우)
3670,20180527,11시,15분,12시,30분,5월특집 구성 샴푸 100g 하나더! 무료체험분 파우치 10장!티에스 올뉴 TS샴푸 샴푸만 구성(500g*4개+100g*5개+6g*10개)
3671,20180527,12시,30분,13시,45분,전고객 가전 4종 사은품 증정LG 휘센 에어컨 빅토리 FQ19V8DWA2 19+7평 2 IN 1
3672,20180527,13시,45분,15시,00분,18년 최신상 드로즈 12종 + 팔토시 1세트 까지 최다구성푸마 코드실버 드로즈 11종+푸마 드로즈 1종+ 팔토시 1세트
3673,20180527,15시,00분,16시,15분,LG전자 정수기 렌탈
3674,20180527,16시,15분,17시,20분,GS 단독방송! 피부전문가의 EGF특수관리비법!대웅제약 이지듀 DW-EGF 마스터 마스크팩 [기본 세트]
3675,20180527,17시,20분,19시,30분,"4국 10대도시/명품아울렛 방문일정/동유럽4대특식/무이자10개월동유럽 4국 [성인/아동.6/8,15  8/23,30  9/6,7,13,14 ] 6박 8일."
3676,20180527,19시,30분,20시,35분,5월특집 구성 샴푸 100g 하나더! 무료체험분 파우치 10장!티에스 올뉴 TS샴푸 샴푸만 구성(500g*4개+100g*5개+6g*10개)
3677,20180527,20시,35분,21시,35분,셀리턴 LED 마스크
3678,20180527,21시,35분,22시,40분,멈스 음식물처리기 렌탈
3679,20180527,22시,40분,23시,50분,견미리팩트 에이지투웨니스 시즌10 RX 8종세트 (본품2+리필3+에센스+크림+립글로우)
3680,20180527,23시,50분,1시,00분,TV홈쇼핑 GS단독! 김사랑의에버콜라겐 인앤업 시즌2 (50.4*3병) (총 12주분)
3681,20180528,1시,00분,2시,00분,전고객 캐논 정품 인화지 340매 증정[캐논]PIXMA TS8190 마미포토 고품질 포토복합기 화이트
3682,20180528,2시,00분,3시,00분,"포도맛2박스, 오렌지맛,사과맛,자몽맛,복숭아맛, 망고맛, 파인애플맛 각1박스[소유,현아다이어트]GRN 빼르시니아젤리뽀 총8박스"
3683,20180528,3시,00분,3시,40분,에지리 타노시 다기+쌍계명차 보이차 세트 (총14종)
3684,20180528,3시,40분,4시,20분,"★홈쇼핑 단 하나, 식물성 오메가3★에스더포뮬러 파이토 오메가 플러스D 8박스 (총 8개월분)"
3685,20180528,4시,20분,4시,30분,샤피의 건강생활 정보
3686,20180528,4시,30분,5시,30분,★방송동일특가★가정의달 선물 특집고래사어묵 프리미엄 수제어묵세트 (총 2kg)
3687,20180528,5시,30분,6시,00분,락앤롤 유로탑 매트리스 슈퍼싱글
3688,20180528,6시,00분,7시,15분,"팔레오 오메가 사차인치 씨드 24+24통 세트 (총 48통, 2880g)"
3689,20180528,7시,15분,9시,25분,SJ WANI 아일렛자켓 + 린넨블라우스 세트
3690,20180528,9시,25분,10시,25분,세실엔느 프리컷 브라팬티 MUST HAVE 스킨 에디션~ !세실엔느 여성속옷 노와이어 프리컷 스킨 브라팬티 12종세트
3691,20180528,10시,25분,11시,35분,3병(60구미/병) + 24봉(15구미/파우치)[뉴트리원] 김태희 프리미엄 멀티비타민 540구미 (6개월분)
3692,20180528,11시,35분,12시,40분,"★방송 사상 최대용량★ 2.7L 1통 30일 무료체험★퍼실 라벤더 2.7L*4,1.8L*5,150ml*2,프릴+브레프"
3693,20180528,12시,40분,13시,20분,"GS 단독! 삼성 SD 카드 추가증정!카카오키즈탭2(갤럭시탭+교육콘텐츠 15,000편+케이스+2년이용권)"
3694,20180528,13시,20분,14시,00분,[2세트]파세코 서큘레이터 기본형 (PCF-H50000W)
3695,20180528,14시,00분,14시,40분,★GS단독★분섬사물걸레 6장 증정에브리봇 자동 물걸레 청소기 RS500N 1종
3696,20180528,14시,40분,15시,10분,클레어마망 매직 진공 압축팩 41종 1세트
3697,20180528,15시,10분,15시,40분,[공정무역]히말라야빙하수를 먹고자란 무설탕 건체리 20봉
3698,20180528,15시,40분,16시,40분,[라이나]치과-THE건강한치아보험
3699,20180528,16시,40분,17시,40분,18년 최신상 프로스펙스 여성 썸머 쿨니트 워킹화 1종
3700,20180528,17시,40분,18시,40분,나주곰탕 600g 10팩 + 섞박지 800g + 여수 돌산 갓김치 1kg[강순의] 강순의명가 나주곰탕 세트
3701,20180528,18시,40분,19시,35분,[AIA]암-원스톱슈퍼암보험
3702,20180528,19시,35분,20시,40분,동국제약 센텔리안24 마데카크림 세트
3703,20180528,20시,40분,21시,40분,휴렉 전문홈케어 서비스
3704,20180528,21시,40분,22시,40분,[동양]암-실속암보험(2배체증형)
3705,20180528,22시,40분,23시,45분,최신상! 세실엔느 쿨~ 프리컷 쉐이퍼! 한번에 끝내는 여름 보정!세실엔느 여성속옷 노와이어 쿨 프리컷 쉐이퍼 8종세트
3706,20180528,23시,45분,1시,00분,핏플랍 슬링키 샌들 FFSO7E312BK 공식수입정품
3707,20180529,1시,00분,2시,00분,★화제의 홍지민 다이어트!판도라 핑거루트 다이어트 3병 (3개월분)
3708,20180529,2시,00분,2시,50분,2018 최신모델/최대용량!렌지메이트 퍼펙트 풀세트 (구이팬+ 다용도팬+찜판+뚜껑+요리책)
3709,20180529,2시,50분,3시,00분,아하 그렇구나
3710,20180529,3시,00분,4시,00분,RYN 린 여성용 투밴드 워킹화 + 우븐 슬립온(핑크)
3711,20180529,4시,00분,5시,00분,뉴욕 정통 DANSKIN 댄스킨 액티브웨어 10종 패키지![DANSKIN] 댄스킨 기능성 여성 액티브웨어 10종 풀 패키지
3712,20180529,5시,00분,5시,30분,반사이즈는 위로 주문! 가슬가슬 한여름소재 시원한 라이트진![바닐라비] 썸머 크롭 세미와이드핏 청바지 2종
